subject_id	object_id	object_id	predicate_id	predicate_id	mapping_justification	mapping_justification	match_string	mapping_tool	mapping_date
HP:0005561	ncit:C34433	mesh:D001855	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0005956	umls_ingest	2023-09-08
HP:0010622	ncit:C9343	mesh:D001859	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0005967	umls_ingest	2023-09-08
HP:0012076	ncit:C92633	mesh:D001883	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006012	umls_ingest	2023-09-08
HP:0002181	ncit:C4909	mesh:D001929	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006114	umls_ingest	2023-09-08
HP:0030692	ncit:C2907	mesh:D001932	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006118	umls_ingest	2023-09-08
HP:0020161	ncit:C34436	mesh:D015356	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006123	umls_ingest	2023-09-08
HP:0009796	ncit:C2908	mesh:D001935	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006131	umls_ingest	2023-09-08
HP:0001623	ncit:C34438	mesh:D001946	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006157	umls_ingest	2023-09-08
HP:0025428	ncit:C34439	mesh:D001986	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006266	umls_ingest	2023-09-08
HP:0002110	ncit:C84475	mesh:D001987	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006267	umls_ingest	2023-09-08
HP:0011950	ncit:C39658	mesh:D001988	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006271	umls_ingest	2023-09-08
HP:0011946	ncit:C62580	mesh:D001989	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006272	umls_ingest	2023-09-08
HP:0012387	ncit:C2911	mesh:D001991	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006277	umls_ingest	2023-09-08
HP:0010960	ncit:C97124	mesh:D001998	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006288	umls_ingest	2023-09-08
HP:0100632	ncit:C97124	mesh:D001998	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006288	umls_ingest	2023-09-08
HP:0003763	ncit:C73511	mesh:D002012	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006325	umls_ingest	2023-09-08
HP:0011710	ncit:C84603	mesh:D002037	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006384	umls_ingest	2023-09-08
HP:0030080	ncit:C2912	mesh:D002051	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006413	umls_ingest	2023-09-08
HP:0025232	ncit:C94407	mesh:D002062	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006444	umls_ingest	2023-09-08
HP:0004326	ncit:C2913	mesh:D002100	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006625	umls_ingest	2023-09-08
HP:0003761	ncit:C3672	mesh:D002114	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006663	umls_ingest	2023-09-08
HP:0002664	ncit:C9305	mesh:D009369	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006826	umls_ingest	2023-09-08
HP:0002728	ncit:C34444	mesh:D002178	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0006845	umls_ingest	2023-09-08
HP:0100570	ncit:C2915	mesh:D002276	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007095	umls_ingest	2023-09-08
HP:0030731	ncit:C2916	mesh:D002277	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007097	umls_ingest	2023-09-08
HP:0003003	ncit:C9242	mesh:D003110	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007102	umls_ingest	2023-09-08
HP:0008069	ncit:C2920	mesh:D012878	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007114	umls_ingest	2023-09-08
HP:0006519	ncit:C2923	mesh:D002282	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007120	umls_ingest	2023-09-08
HP:0030075	ncit:C2924	mesh:D002285	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007124	umls_ingest	2023-09-08
HP:0030447	ncit:C9231	mesh:D015266	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007129	umls_ingest	2023-09-08
HP:0030358	ncit:C2926	mesh:D002289	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007131	umls_ingest	2023-09-08
HP:0005584	ncit:C9385	mesh:D002292	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007134	umls_ingest	2023-09-08
HP:0002860	ncit:C2929	mesh:D002294	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007137	umls_ingest	2023-09-08
HP:0033532	ncit:C50641	mesh:D002303	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007166	umls_ingest	2023-09-08
HP:0033415	ncit:C50481	mesh:D002305	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007177	umls_ingest	2023-09-08
HP:0001644	ncit:C84673	mesh:D002311	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007193	umls_ingest	2023-09-08
HP:0001639	ncit:C34449	mesh:D002312	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007194	umls_ingest	2023-09-08
HP:0001723	ncit:C62798	mesh:D002313	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007196	umls_ingest	2023-09-08
HP:0001626	ncit:C2931	mesh:D002318	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007222	umls_ingest	2023-09-08
HP:3000041	ncit:C84476	mesh:D002340	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007273	umls_ingest	2023-09-08
HP:0002668	ncit:C2932	mesh:D002345	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007279	umls_ingest	2023-09-08
HP:0030074	ncit:C2932	mesh:D002345	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007279	umls_ingest	2023-09-08
HP:0100546	ncit:C95804	mesh:D016893	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007282	umls_ingest	2023-09-08
HP:0012185	ncit:C34450	mesh:D002349	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007286	umls_ingest	2023-09-08
HP:0002524	ncit:C84618	mesh:D002385	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007384	umls_ingest	2023-09-08
HP:0002608	ncit:C26714	mesh:D002446	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007570	umls_ingest	2023-09-08
HP:0100658	ncit:C26715	mesh:D002481	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007642	umls_ingest	2023-09-08
HP:0012328	ncit:C4308	mesh:D002485	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007659	umls_ingest	2023-09-08
HP:0002011	ncit:C2934	mesh:D002493	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007682	umls_ingest	2023-09-08
HP:0025342	ncit:C34456	mesh:D015356	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007688	umls_ingest	2023-09-08
HP:0004944	ncit:C34458	mesh:D002532	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007766	umls_ingest	2023-09-08
HP:0025722	ncit:C50486	mesh:D002544	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007785	umls_ingest	2023-09-08
HP:0002326	ncit:C50781	mesh:D002546	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007787	umls_ingest	2023-09-08
HP:0100021	ncit:C34460	mesh:D002547	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007789	umls_ingest	2023-09-08
HP:0006918	ncit:C84670	mesh:D002549	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007795	umls_ingest	2023-09-08
HP:0030998	ncit:C84627	mesh:D002559	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007815	umls_ingest	2023-09-08
HP:0030833	ncit:C50663	mesh:D019547	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007859	umls_ingest	2023-09-08
HP:0030160	ncit:C26716	mesh:D002575	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007860	umls_ingest	2023-09-08
HP:0030009	ncit:C50607	mesh:D002581	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007871	umls_ingest	2023-09-08
HP:0030159	ncit:C2940	mesh:D002583	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007873	umls_ingest	2023-09-08
HP:0032241	ncit:C2940	mesh:D002583	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007873	umls_ingest	2023-09-08
HP:0011410	ncit:C46088	mesh:D002585	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007876	umls_ingest	2023-09-08
HP:0010605	ncit:C26717	mesh:D017043	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007933	umls_ingest	2023-09-08
HP:0100825	ncit:C79545	mesh:D002613	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0007971	umls_ingest	2023-09-08
HP:0100749	ncit:C38665	mesh:D002637	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008031	umls_ingest	2023-09-08
HP:0009710	ncit:C84631	mesh:D002647	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008058	umls_ingest	2023-09-08
HP:0030151	ncit:C26718	mesh:D002761	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008311	umls_ingest	2023-09-08
HP:0002613	ncit:C27167	mesh:D008105	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008312	umls_ingest	2023-09-08
HP:0001082	ncit:C34465	mesh:D002764	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008325	umls_ingest	2023-09-08
HP:0100890	ncit:C2943	mesh:D015529	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008340	umls_ingest	2023-09-08
HP:0001081	ncit:C122822	mesh:D002769	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008350	umls_ingest	2023-09-08
HP:0001396	ncit:C83006	mesh:D002779	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008370	umls_ingest	2023-09-08
HP:0001406	ncit:C84400	mesh:D002780	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008372	umls_ingest	2023-09-08
HP:0009797	ncit:C2944	mesh:D002781	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008373	umls_ingest	2023-09-08
HP:0030432	ncit:C2945	mesh:D002804	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008441	umls_ingest	2023-09-08
HP:0006765	ncit:C2946	mesh:D002813	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008479	umls_ingest	2023-09-08
HP:0010762	ncit:C2947	mesh:D002817	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008487	umls_ingest	2023-09-08
HP:0002072	ncit:C84633	mesh:D002819	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008489	umls_ingest	2023-09-08
HP:0100768	ncit:C2948	mesh:D002822	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008497	umls_ingest	2023-09-08
HP:0012424	ncit:C110923	mesh:D002825	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008513	umls_ingest	2023-09-08
HP:0002282	ncit:C80348	mesh:D002828	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008519	umls_ingest	2023-09-08
HP:0000610	ncit:C34468	mesh:D015862	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008521	umls_ingest	2023-09-08
HP:0011887	ncit:C187280	mesh:D002832	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008522	umls_ingest	2023-09-08
HP:0001139	ncit:C34469	mesh:D015794	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008525	umls_ingest	2023-09-08
HP:0012123	ncit:C35111	mesh:D002833	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008526	umls_ingest	2023-09-08
HP:0004469	ncit:C26722	mesh:D029481	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008677	umls_ingest	2023-09-08
HP:0012281	ncit:C34482	mesh:D002915	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008732	umls_ingest	2023-09-08
HP:0010310	ncit:C79546	mesh:D002916	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008733	umls_ingest	2023-09-08
HP:0012265	ncit:C84638	mesh:D002925	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008780	umls_ingest	2023-09-08
HP:0025253	ncit:C85490	mesh:D010698	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008909	umls_ingest	2023-09-08
HP:0000204	ncit:C87175	mesh:D002971	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0008924	umls_ingest	2023-09-08
HP:0100759	ncit:C34491	mesh:D010005	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009080	umls_ingest	2023-09-08
HP:0001762	ncit:C84641	mesh:D003025	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009081	umls_ingest	2023-09-08
HP:0012199	ncit:C117077	mesh:D003027	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009088	umls_ingest	2023-09-08
HP:0032249	ncit:C84642	mesh:D003047	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009186	umls_ingest	2023-09-08
HP:0002583	ncit:C26723	mesh:D003092	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009319	umls_ingest	2023-09-08
HP:0100279	ncit:C2952	mesh:D003093	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009324	umls_ingest	2023-09-08
HP:0000589	ncit:C98877	mesh:D003103	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009363	umls_ingest	2023-09-08
HP:0100273	ncit:C2953	mesh:D003110	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009375	umls_ingest	2023-09-08
HP:0100834	ncit:C2956	mesh:D015179	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009404	umls_ingest	2023-09-08
HP:0001259	ncit:C34497	mesh:D003128	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009421	umls_ingest	2023-09-08
HP:0001334	ncit:C34501	mesh:D006849	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009451	umls_ingest	2023-09-08
HP:0032301	ncit:C2960	mesh:D003218	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009663	umls_ingest	2023-09-08
HP:0001289	ncit:C37928	mesh:D003221	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009676	umls_ingest	2023-09-08
HP:0002612	ncit:C97071	mesh:C562378	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009714	umls_ingest	2023-09-08
HP:0000509	ncit:C34504	mesh:D003231	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009763	umls_ingest	2023-09-08
HP:0007879	ncit:C34506	mesh:D003233	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009766	umls_ingest	2023-09-08
HP:0002019	ncit:C37930	mesh:D003248	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009806	umls_ingest	2023-09-08
HP:0002373	ncit:C116503	mesh:D003294	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009952	umls_ingest	2023-09-08
HP:0010774	ncit:C84651	mesh:D003310	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0009995	umls_ingest	2023-09-08
HP:0007957	ncit:C50509	mesh:D003318	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010038	umls_ingest	2023-09-08
HP:0012804	ncit:C50515	mesh:D003320	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010043	umls_ingest	2023-09-08
HP:0030882	ncit:C168176	mesh:D003323	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010051	umls_ingest	2023-09-08
HP:0001677	ncit:C35505	mesh:D003324	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010054	umls_ingest	2023-09-08
HP:0025497	ncit:C34515	mesh:D003329	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010073	umls_ingest	2023-09-08
HP:0012735	ncit:C37935	mesh:D003371	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010200	umls_ingest	2023-09-08
HP:0004439	ncit:C84653	mesh:D003394	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010273	umls_ingest	2023-09-08
HP:0030062	ncit:C2964	mesh:D003397	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010276	umls_ingest	2023-09-08
HP:0001363	ncit:C84655	mesh:D003398	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010278	umls_ingest	2023-09-08
HP:0005458	ncit:C84655	mesh:D003398	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010278	umls_ingest	2023-09-08
HP:0000851	ncit:C26734	mesh:D003409	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010308	umls_ingest	2023-09-08
HP:0100280	ncit:C2965	mesh:D003424	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010346	umls_ingest	2023-09-08
HP:0100778	ncit:C26736	mesh:D003449	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010403	umls_ingest	2023-09-08
HP:0000028	ncit:C12326	mesh:D003456	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010417	umls_ingest	2023-09-08
HP:0003118	ncit:C2969	mesh:D003480	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010481	umls_ingest	2023-09-08
HP:0000973	ncit:C84663	mesh:D003483	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010495	umls_ingest	2023-09-08
HP:0000961	ncit:C26737	mesh:D003490	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010520	umls_ingest	2023-09-08
HP:0010959	ncit:C98892	mesh:D015615	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010668	umls_ingest	2023-09-08
HP:0003131	ncit:C84664	mesh:D003555	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010691	umls_ingest	2023-09-08
HP:0100577	ncit:C26738	mesh:D003556	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010692	umls_ingest	2023-09-08
HP:0000620	ncit:C34521	mesh:D003607	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010930	umls_ingest	2023-09-08
HP:0001305	ncit:C75012	mesh:D003616	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0010964	umls_ingest	2023-09-08
HP:0000365	ncit:C27644	mesh:D003638	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0011053	umls_ingest	2023-09-08
HP:0001699	ncit:C107103	mesh:D003645	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0011071	umls_ingest	2023-09-08
HP:0046504	ncit:C78432	mesh:D007989	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0011124	umls_ingest	2023-09-08
HP:0002015	ncit:C2980	mesh:D003680	oboinowl:hasDbXref	oboinowl:hasDbXref	sempav:UnspecifiedMatching	sempav:UnspecifiedMatching	umls:C0011168	umls_ingest	2023-09-08
